Date,Cases,Distinct activities,Number of distinct activities,Number of simple cycles in period,Average number of simple cycles per trace,Median number of simple cycles per trace,Number of activity repetitions in period,Average number of activity repetitions per trace,Median number of activity repetitions per trace,Number of participants in period,Average number of participants per trace,Median number of participants per trace,Handover of work in period,Average handover of work per trace,Median handover of work per trace,Average handover of work from participant,Median handover of work from participant,Simple Variant Entropy,Simple Normalized Variant Entropy,Simple Sequence Entropy,Simple Normalized Sequence Entropy,Simple Sequence Entropy (linear forgetting),Simple Normalized Sequence Entropy (linear forgetting),"Simple Sequence Entropy (exponential forgetting, k1)","Simple Normalized Sequence Entropy (exponential forgetting, k1)",Enriched Variant Entropy,Enriched Normalized Variant Entropy,Enriched Sequence Entropy,Enriched Normalized Sequence Entropy,Enriched Sequence Entropy (linear forgetting),Enriched Normalized Sequence Entropy (linear forgetting),"Enriched Sequence Entropy (exponential forgetting, k1)","Enriched Normalized Sequence Entropy (exponential forgetting, k1)",Median throughput time,Average throughput time,PM4Py median throughput time,Median cycle time,Average cycle time,Ratio to shortest,Ratio to median,Magnitude,Support,Variety,Level of detail,Time granularity,Structure,Affinity,Minimum trace length,Average trace length,Maximum trace length,Distinct traces,Deviation from random,Lempel-Ziv,Pentland task complexity,File
2017-10-01,39,"['Payment Handled', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",18,0,0.0,0.0,24,0.6153846153846154,0.0,2.0,1.9230769230769231,2.0,40.0,1.0256410256410255,1.0,20.0,20.0,204.27720604758997,0.5653152152026283,603.7850437426624,0.3408129415197394,264.6660845261817,0.1493936090711193,350.9305753083147,0.1980865257918119,1116.6235942296128,0.6302901598237263,1116.6235942296128,0.6302901598237263,459.3314118493478,0.259274540214534,631.5735419597219,0.3564984572772455,2154659.0,3911504.435897436,2154659.0,0.0,0.0,,1.0373645134375613,309,39,18,7.3076923076923075,21.35897435897436,0.9012345679012346,0.3700419829260029,3,7.923076923076923,15,0.4102564102564102,0.7344932634366987,124,115,2020_PrepaidTravelCost_metrics.csv
2017-11-01,28,"['Payment Handled', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",19,0,0.0,0.0,3,0.1071428571428571,0.0,2.0,1.9642857142857144,2.0,28.0,1.0,1.0,14.0,14.0,188.73771139942585,0.5734342764456464,393.1580894769159,0.3561624971329992,224.58858268486895,0.2034551305888889,262.4894886655654,0.2377896176031271,684.5465152755357,0.6201317048025354,684.5465152755357,0.6201317048025354,362.3126847790768,0.3282195992089687,436.7856698049356,0.3956847869431148,2523917.0,4011059.142857143,2960713.0,0.0,0.0,,1.2151444523990986,207,28,19,7.285714285714286,25.964285714285715,0.9168975069252078,0.4266350565953737,5,7.392857142857143,11,0.5,0.7135955308159947,89,110,2020_PrepaidTravelCost_metrics.csv
2017-12-01,24,"['Payment Handled', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",14,0,0.0,0.0,2,0.0833333333333333,0.0,2.0,2.0,2.0,24.0,1.0,1.0,12.0,12.0,133.9931974815521,0.5569712540958904,351.0386686827127,0.3634821802928314,179.2623387898581,0.1856167754744526,222.51345015262265,0.2304010390349869,584.5664302865398,0.6052879627303941,584.5664302865398,0.6052879627303941,261.9339699314479,0.2712189253699966,345.62238798988125,0.3578739049347461,3910553.0,3905588.7916666665,3913332.0,0.0,0.0,,1.8827428888361435,185,24,14,7.625,27.166666666666668,0.8979591836734694,0.4614387223082875,6,7.708333333333333,11,0.4166666666666667,0.7088850951720778,79,86,2020_PrepaidTravelCost_metrics.csv
2018-01-01,281,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by EMPLOYEE', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",20,0,0.0,0.0,19,0.0676156583629893,0.0,2.0,1.98220640569395,2.0,284.0,1.01067615658363,1.0,142.0,142.0,927.7753170404566,0.6596420863124872,6484.355708964211,0.3362075763248747,1659.012306583999,0.0860181846468818,3118.814344855177,0.1617075094201619,13869.423736171846,0.719116215804558,13869.423736171846,0.719116215804558,3553.5950879054085,0.184250470728032,6666.889754516607,0.3456717901660596,2096979.0,4176995.4483985766,2096979.0,0.0,0.0,,1.009594372020716,2469,281,20,8.718861209964412,56.06049822064057,0.8475,0.4775816565588466,5,8.786476868327401,14,0.1565836298932384,0.7237742086380512,656,411,2020_PrepaidTravelCost_metrics.csv
2018-02-01,390,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",22,0,0.0,0.0,44,0.1128205128205128,0.0,2.0,1.9743589743589745,2.0,388.0,0.9948717948717948,1.0,194.0,194.0,1161.8079523418696,0.6608156687656025,9159.37100765842,0.3179315829487191,2712.736436318572,0.0941619886999116,4573.679385890598,0.1587573126844947,20979.790361389485,0.7282310055954432,20979.790361389485,0.7282310055954432,6156.022741463547,0.2136821462112793,10445.308455768754,0.3625678497959635,2465665.0,4305050.743589744,2487259.0,0.0,0.0,,1.1870989205368574,3527,390,22,8.930769230769231,48.51282051282051,0.8533057851239669,0.4972837653477046,3,9.043589743589743,21,0.1384615384615384,0.7240488963766842,888,496,2020_PrepaidTravelCost_metrics.csv
2018-03-01,457,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",24,0,0.0,0.0,87,0.1903719912472647,0.0,2.0,1.967177242888403,2.0,448.0,0.9803063457330417,1.0,224.0,224.0,1387.994900494415,0.6680339412793114,10290.268088668096,0.2928137092002911,3777.591302565376,0.1074928769217418,5509.802124490668,0.1567836312066945,25697.39409845737,0.7312296645640552,25697.39409845737,0.7312296645640552,9241.871338183037,0.2629811588159992,13655.37540461039,0.3885691887026367,3313875.0,4903904.319474836,3313875.0,0.0,0.0,,1.5954711752383548,4211,457,24,9.02407002188184,93.33698030634574,0.8784722222222222,0.4941080563790309,3,9.214442013129103,21,0.1291028446389496,0.7274233958074288,1055,611,2020_PrepaidTravelCost_metrics.csv
2018-04-01,452,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",23,0,0.0,0.0,120,0.2654867256637168,0.0,2.0,1.9380530973451329,2.0,428.0,0.9469026548672568,1.0,214.0,214.0,1379.0230694492132,0.6615282877294819,9692.216756079984,0.2753565337773854,2722.132500582547,0.0773359685102972,4763.803913938147,0.1353399914951639,25666.59247684932,0.7291896287676898,25666.59247684932,0.7291896287676898,6739.807821718974,0.1914783962038469,12382.769962653892,0.3517953324083668,3876916.5,5463634.738938053,3878855.0,0.0,0.0,,1.866548534436564,4217,452,23,9.0641592920354,96.45777777777778,0.8544423440453686,0.4903015824691695,1,9.329646017699115,21,0.1371681415929203,0.7300790708811727,1057,614,2020_PrepaidTravelCost_metrics.csv
2018-05-01,441,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",23,0,0.0,0.0,108,0.2448979591836734,0.0,2.0,1.945578231292517,2.0,419.0,0.9501133786848072,1.0,209.5,209.5,1234.6374727626785,0.6639957814007388,8406.560895136608,0.2463426330556594,2819.7421213841194,0.082628640580189,4363.859957579735,0.1278768768401196,24878.945343370517,0.7290430629104645,24878.945343370517,0.7290430629104645,7956.4658514241855,0.2331532206935167,12702.713573118182,0.3722354417683602,4251840.0,5694224.210884354,4251840.0,0.0,0.0,,2.0470561387274557,4102,441,23,9.056689342403628,96.36363636363636,0.8657844990548205,0.5099282806190526,1,9.301587301587302,21,0.1337868480725623,0.7265952210630324,1030,575,2020_PrepaidTravelCost_metrics.csv
2018-06-01,379,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",23,0,0.0,0.0,107,0.2823218997361477,0.0,2.0,1.9366754617414248,2.0,355.0,0.9366754617414248,1.0,177.5,177.5,1193.2926937455402,0.6585281076205096,8644.019524803185,0.3012893929810136,3514.5288964566257,0.1224997554423916,4814.528479351711,0.1678115555930223,20774.703293574312,0.7241073121967739,20774.703293574312,0.7241073121967739,8079.295396528958,0.2816057967881478,11366.752383438288,0.396190905856334,4594170.0,6018799.897097626,4594170.0,0.0,0.0,,2.2118715428749702,3514,379,23,8.989445910290238,68.94722955145119,0.8790170132325141,0.4881942571653279,3,9.271767810026386,21,0.1503957783641161,0.7298571156765055,906,554,2020_PrepaidTravelCost_metrics.csv
2018-07-01,384,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",23,0,0.0,0.0,119,0.3098958333333333,0.0,2.0,1.9348958333333333,2.0,366.0,0.953125,1.0,183.0,183.0,1382.591295412353,0.6588939844930588,9119.38443300315,0.3107045097631328,4306.259036019485,0.1467175896058677,5420.14941235596,0.1846686997769654,21241.01015489328,0.7236977117847491,21241.01015489328,0.7236977117847491,9673.088495442482,0.3295696371780336,12420.807219049258,0.4231865479747286,4407743.0,5932416.8203125,4409957.0,0.0,0.0,,2.122115923008149,3586,384,23,9.028645833333334,312.7389033942559,0.8582230623818525,0.4791059057833647,1,9.338541666666666,21,0.1614583333333333,0.7317713426022144,932,608,2020_PrepaidTravelCost_metrics.csv
2018-08-01,332,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",22,0,0.0,0.0,94,0.2831325301204819,0.0,2.0,1.9457831325301205,2.0,318.0,0.9578313253012049,1.0,159.0,159.0,1190.9237448143265,0.654780198285635,6984.390745715562,0.2743791189082172,3759.719174116881,0.1476991296584212,4429.399896195692,0.1740072806716672,18260.273821541374,0.7173478725042324,18260.273821541374,0.7173478725042324,9506.852327392073,0.3734730573000219,11393.17526633014,0.4475765324355845,4211616.5,5846239.572289157,4238337.0,0.0,0.0,,2.027690461139375,3159,332,22,9.231927710843374,515.039156626506,0.871900826446281,0.485202256176904,3,9.515060240963855,17,0.1596385542168674,0.7335704437421877,840,537,2020_PrepaidTravelCost_metrics.csv
2018-09-01,283,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",22,0,0.0,0.0,67,0.2367491166077738,0.0,2.0,1.9505300353356887,2.0,276.0,0.9752650176678446,1.0,138.0,138.0,1067.873539748166,0.6547625130429438,6584.919875122666,0.3168633851083853,3819.147429489268,0.1837756579708443,4350.966611357822,0.2093665580012418,14820.366910018063,0.7131493953932349,14820.366910018063,0.7131493953932349,8371.298135295923,0.4028231041842354,9665.196689528397,0.4650849211320551,3552687.0,5183743.431095406,3552687.0,0.0,0.0,,1.7104476490947984,2638,283,22,9.084805653710248,338.7730496453901,0.8615702479338843,0.4670047172142393,1,9.321554770318022,17,0.1802120141342756,0.7340414453057356,709,474,2020_PrepaidTravelCost_metrics.csv
2018-10-01,236,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",23,0,0.0,0.0,62,0.2627118644067797,0.0,2.0,1.9364406779661016,2.0,229.0,0.9703389830508474,1.0,114.5,114.5,1187.8056341918416,0.6434961940495677,5613.78765834419,0.3374428767583352,3631.47977357932,0.218287020504754,3968.113276210837,0.2385219464504066,11764.03384810642,0.7071320943333176,11764.03384810642,0.7071320943333176,7433.934338916195,0.4468512778939619,8212.228527755884,0.4936342782548668,2859763.0,4907807.504237288,2945639.0,0.0,0.0,,1.3768381228963564,2166,236,23,8.915254237288135,496.04661016949154,0.8374291115311909,0.4311413874939571,3,9.177966101694915,18,0.2161016949152542,0.7397031242762193,605,493,2020_PrepaidTravelCost_metrics.csv
2018-11-01,194,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",23,0,0.0,0.0,43,0.2216494845360824,0.0,2.0,1.902061855670103,2.0,177.0,0.9123711340206184,1.0,88.5,88.5,795.7089084452122,0.6264970834436153,4155.501519455649,0.3392438952736654,3011.6121941421247,0.2458598672172495,3172.892088163143,0.2590263211869695,8630.274762029188,0.7045522697670223,8630.274762029188,0.7045522697670223,6149.973264465927,0.5020671695818852,6529.019696410519,0.5330114942224673,2003375.5,4043454.7783505153,2082303.0,0.0,0.0,,0.9645287958745355,1653,194,23,8.29896907216495,1086.7371134020618,0.8733459357277883,0.4136373398674695,3,8.52061855670103,18,0.1958762886597938,0.7328192872341399,493,363,2020_PrepaidTravelCost_metrics.csv
2018-12-01,110,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",19,0,0.0,0.0,13,0.1181818181818181,0.0,2.0,1.9545454545454544,2.0,111.0,1.009090909090909,1.0,55.5,55.5,427.8553989833619,0.6237942356726256,2112.6163483053106,0.3578201917666767,1661.5623177525224,0.2814238125381436,1715.734381669971,0.2905990981099359,4062.815244424743,0.6881312506356432,4062.815244424743,0.6881312506356432,3136.7751998728363,0.5312850600857164,3261.890326121539,0.5524761857262688,1579473.0,3697202.945454545,1583811.0,0.0,0.0,,0.7604401625188789,872,110,19,7.809090909090909,29.23636363636364,0.8725761772853186,0.4396474012071242,3,7.927272727272728,13,0.2363636363636363,0.7170414747473199,277,217,2020_PrepaidTravelCost_metrics.csv
2019-01-01,31,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION', 'Permit APPROVED by BUDGET OWNER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit FINAL_APPROVED by SUPERVISOR', 'Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE', 'Request Payment']",13,0,0.0,0.0,2,0.064516129032258,0.0,2.0,1.967741935483871,2.0,34.0,1.096774193548387,1.0,17.0,17.0,152.95957002423427,0.5637292378667639,500.29333027216126,0.391911977262878,388.05446227560935,0.303988045400052,402.197245182741,0.315066997842049,793.2851087437538,0.6214313017761645,793.2851087437538,0.6214313017761645,609.402825646374,0.4773844700642517,633.3382334264114,0.4961346160727237,2922839.0,3771059.0967741935,2922839.0,0.0,0.0,,1.4072061783750134,234,31,13,7.483870967741935,28.967741935483872,0.8284023668639053,0.4257260974670842,4,7.548387096774194,11,0.3870967741935484,0.716709800782243,95,98,2020_PrepaidTravelCost_metrics.csv
2019-02-01,2,"['Payment Handled', 'Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE']",5,0,0.0,0.0,2,1.0,1.0,2.0,1.5,1.5,1.0,0.5,0.5,0.5,0.5,4.7803567329033,0.3509453429964404,5.292505905263855,0.3181446676416549,2.9208749555561004,0.1755804922265649,3.780767290242344,0.2272705925161597,5.5451774444795605,0.3333333333333332,5.5451774444795605,0.3333333333333332,2.336370930123225,0.1404446147735796,3.645350362085343,0.2191303704034713,15173245.5,15173245.5,26167783.0,0.0,0.0,,7.305186776829264,8,2,5,3.0,17.5,0.8,0.0,4,4.0,4,1.0,0.5731250508378102,6,8,2020_PrepaidTravelCost_metrics.csv
